group_index,differential_level,amplitude,mean,std_dev
5,0.21960786,52.68312043847611,5.131989883733478e-07,1.713866584080933e-08
5,0.22352943,57.26612541747944,5.528211289404979e-07,1.729871218959794e-08
5,0.227451,60.38662069933568,5.930031052146634e-07,1.940918823143965e-08
5,0.23137257,54.39060109066077,6.38719007336821e-07,2.157278378161787e-08
5,0.23529413,56.74578907257817,6.847900580492924e-07,2.179167891654838e-08
5,0.2392157,58.13145820516038,7.336037640818827e-07,2.250358275713905e-08
5,0.24313727,56.90548446944468,7.840442400483131e-07,2.439333563049513e-08
5,0.24705884,57.19058760141604,8.38436471692993e-07,2.257109859281104e-08
5,0.25098041,59.5113348833261,8.93876663959081e-07,2.580572529362766e-08
5,0.25490198,58.88229093842693,9.533287181969499e-07,2.8841218955744e-08
5,0.25882354,55.66464601982831,1.016392582777683e-06,2.933706897576139e-08
5,0.26274511,56.71556261808952,1.083326781805938e-06,3.242267499841931e-08
5,0.26666668,55.84567216885077,1.154250244329264e-06,3.199957769635691e-08
5,0.27058825,56.48267387709595,1.229357112646289e-06,3.386809422977391e-08
5,0.27450982,55.77503270062243,1.307028235453902e-06,3.603666336710928e-08
5,0.27843139,53.40973135198821,1.386168677155055e-06,3.739956948412144e-08
5,0.28235295,57.20020354002293,1.47297329611017e-06,3.787872225971166e-08
5,0.28627452,57.70069892176109,1.562288196172093e-06,4.165161400693847e-08
5,0.29019609,58.88299488691572,1.653710044990617e-06,3.970571496753843e-08
5,0.29411766,56.81178516144687,1.747895685155785e-06,4.456135273135452e-08
5,0.29803923,55.76489738629976,1.847442836646321e-06,4.6280378336195e-08
5,0.3019608,57.1838161523808,1.947172967907808e-06,4.595008970599247e-08
5,0.30588236,52.1101655009088,2.053266975461268e-06,5.056953061710699e-08
5,0.30980393,55.17450238834947,2.161627207489371e-06,4.870960595288591e-08
5,0.3137255,53.73592048915983,2.274899958941579e-06,5.374429701031435e-08
5,0.31764707,57.96883141272968,2.388027917427358e-06,5.424915378009513e-08
5,0.32156864,54.89908595059314,2.507857836661153e-06,5.725504437720474e-08
5,0.32549021,57.75680750131318,2.620678725424998e-06,5.990700532959788e-08
5,0.32941177,55.52700736276218,2.738536524933531e-06,5.696322002870674e-08
5,0.33333334,53.80102552083424,2.86056574504097e-06,5.754160818609439e-08
5,0.33725491,55.26179281789673,2.98416507037653e-06,6.373286946282426e-08
5,0.34117648,52.10429820618542,3.105910535870193e-06,6.926162056789117e-08
5,0.34509805,57.47036665924547,3.228856676171718e-06,6.797279843249822e-08
5,0.34901962,55.89912676488542,3.349662368317283e-06,6.96413093189642e-08
5,0.35294119,54.14243422755876,3.471327181184895e-06,6.629567014849267e-08
5,0.35686275,56.51248812185861,3.597303494626479e-06,7.746160652585081e-08
5,0.36078432,59.18990260367404,3.713973799832614e-06,7.488884444878531e-08
5,0.36470589,55.07808440452339,3.833611318230098e-06,7.748675109956256e-08
5,0.36862746,54.00297015790122,3.949340568660816e-06,8.400390728175043e-08
5,0.37254903,58.48549483982762,4.064183317034121e-06,8.788655703580017e-08
5,0.37647063,52.64136169850478,4.178241045160502e-06,8.822166311978527e-08
5,0.38039219,55.88912334404228,4.287205150101453e-06,9.219869260993699e-08
5,0.38431376,53.53358851134911,4.402488088885019e-06,9.321863293142212e-08
5,0.38823533,59.48817768607844,4.508386196620942e-06,9.580141620921756e-08
5,0.3921569,56.03098166775016,4.620932145633172e-06,9.534746405600892e-08
5,0.39607847,53.3165296189521,4.715462375129758e-06,9.758463156181469e-08
5,0.40000004,53.99855644668953,4.80660994095189e-06,8.743950090476088e-08
5,0.4039216,55.73372541169718,4.904870408332934e-06,9.548627625440324e-08
5,0.40784317,55.04364784379974,4.997831491682669e-06,8.384199845062184e-08
5,0.41176474,57.49173153891321,5.073700383009868e-06,9.161581879929984e-08
5,0.41568631,53.81791149950293,5.154193192699556e-06,8.784190138233578e-08
5,0.41960788,59.79948758699724,5.230643567839404e-06,9.854215739378872e-08
5,0.42352945,57.14193371119931,5.303475815764247e-06,9.04812047745813e-08
5,0.42745101,56.95788980877306,5.369276113350753e-06,9.169697610900302e-08
5,0.43137258,57.92450113004474,5.432799287696367e-06,9.343093228453748e-08
5,0.43529415,61.81590319757579,5.501441057468684e-06,9.7572523780329e-08
5,0.43921572,58.15798097018959,5.555509549571804e-06,9.607269935005857e-08
5,0.44313729,57.97279446599358,5.610709631953566e-06,8.844918072105443e-08
5,0.44705886,57.43312463287832,5.665319909360584e-06,8.447425702785898e-08
5,0.45098042,55.86345881883168,5.708111702240447e-06,9.26742165847582e-08
5,0.45490199,56.57137379873752,5.758490894323682e-06,9.519162333937823e-08
5,0.45882356,58.70480097599405,5.803897300332856e-06,8.900301641316729e-08
5,0.46274513,57.16745521242348,5.841850838779084e-06,8.947220984194763e-08
5,0.4666667,56.20027756543057,5.875983331945319e-06,7.755116018501872e-08
5,0.47058827,56.43848670988314,5.897229010823182e-06,8.089879738410533e-08
5,0.47450984,59.7457109087629,5.928784024539284e-06,8.550783407992866e-08
5,0.4784314,60.82652226692735,5.966880206632141e-06,6.939026715735387e-08
5,0.48235297,56.06149193881365,5.979850377679489e-06,7.193019818879978e-08
5,0.48627454,56.97457508847874,5.997153152974656e-06,6.937479493360315e-08
5,0.49019611,59.04572998221175,6.025716875512456e-06,7.927413651695711e-08
5,0.49411768,57.68780946703313,6.044271602207092e-06,6.97650994961651e-08
5,0.49803925,54.95870725753589,6.058724152416165e-06,7.73100373997319e-08
5,0.50196075,56.04946115451003,6.089063867986128e-06,8.779465677487036e-08
5,0.50588232,66.29714135541195,6.125643374181752e-06,1.013215648248304e-07
5,0.50980389,62.08632575168935,6.121782936959557e-06,8.459188462607299e-08
5,0.51372546,69.11776120994614,6.136459505108465e-06,9.947583453900509e-08
5,0.51764703,63.35534500552358,6.120799737348987e-06,9.194490153786262e-08
5,0.5215686,56.66835120879311,6.101002229708408e-06,9.083908612380615e-08
5,0.52549016,56.86757995441242,6.081931014129864e-06,7.956687403257353e-08
5,0.52941173,52.90944510864808,6.073652473029885e-06,9.308567304895114e-08
5,0.5333333,55.69948924237095,6.046406566876904e-06,8.696455650092372e-08
5,0.53725487,56.49049742490489,6.008340438875691e-06,7.895143111189488e-08
5,0.54117644,56.19874651957508,5.976847046574271e-06,7.628616252690151e-08
5,0.54509801,59.53614840222035,5.94417402387677e-06,8.059823556068472e-08
5,0.54901958,55.1603374476735,5.91223897421665e-06,7.28277271748495e-08
5,0.55294114,56.45762370701217,5.868754053921086e-06,7.494963838342928e-08
5,0.55686271,56.99025789778313,5.826613426293168e-06,7.717697327216599e-08
5,0.56078428,55.30884844857579,5.777041308792493e-06,8.03871237568867e-08
5,0.56470585,56.7892000033349,5.71472312015988e-06,7.891323627251249e-08
5,0.56862742,56.25834856197587,5.653876705791225e-06,7.593780272361114e-08
5,0.57254899,52.09007486587169,5.592345275089346e-06,7.872916330396866e-08
5,0.57647055,57.95066183662689,5.525087363283068e-06,8.212506522951329e-08
5,0.58039212,58.03083728694912,5.450483187115229e-06,7.760635177198903e-08
5,0.58431369,56.16518252363715,5.376174298787432e-06,7.531387585493139e-08
5,0.58823526,55.33211007082005,5.297526497710286e-06,7.461144931048228e-08
5,0.59215683,53.44891684706656,5.205178575381868e-06,7.614856512083642e-08
5,0.5960784,56.53582281391425,5.116933896778274e-06,7.476500902166908e-08
5,0.59999996,56.92513707579929,5.024748604945114e-06,7.44475625499528e-08
5,0.60392153,58.1638237683668,4.931000886231188e-06,6.942751078131351e-08
5,0.6078431,56.32228201077717,4.831013339583876e-06,7.618292067394121e-08
5,0.61176467,53.28943780495305,4.722883915517429e-06,7.27092357863422e-08
5,0.61568624,56.54783623042591,4.616497423175062e-06,6.920460837834772e-08
5,0.61960781,56.73138595770116,4.503739947520152e-06,7.177130414215716e-08
5,0.62352937,53.98728145940097,4.395720963941779e-06,6.945737840605478e-08
5,0.62745094,59.42158971330352,4.270666931396993e-06,6.751697070693439e-08
5,0.63137257,55.97465732315387,4.149445584273179e-06,6.860717721979868e-08
5,0.63529408,54.57270033851174,4.02816969637163e-06,6.248149708749896e-08
5,0.63921571,59.95001770988851,3.900753089926394e-06,6.623292824502475e-08
5,0.64313722,54.40587207728687,3.771993355343064e-06,6.050082157091079e-08
5,0.64705884,56.42468122074267,3.641251931701021e-06,6.017479323872992e-08
5,0.65098035,56.65319423534123,3.507964045764632e-06,6.35013957200776e-08
5,0.65490198,59.83243053439259,3.369668886637502e-06,6.272995544251185e-08
5,0.65882349,54.50222887229076,3.23408173781708e-06,6.151302913272735e-08
5,0.66274512,60.00097782563254,3.092719932777087e-06,6.001909418871422e-08
5,0.66666663,57.67000880522394,2.953519118829878e-06,5.345158873202532e-08
5,0.67058825,58.25364684141543,2.815448523170984e-06,5.232878196036537e-08
5,0.67450976,55.88850713455616,2.672261610507942e-06,4.983195284230417e-08
5,0.67843139,56.86379601128196,2.530153962021711e-06,4.533433482242243e-08
5,0.6823529,57.9526992128681,2.387342704962808e-06,4.515944514099691e-08
5,0.68627453,58.51480372346139,2.242949838678051e-06,4.483826706141684e-08
5,0.69019604,59.34313636576363,2.099535326690681e-06,4.019261626625623e-08
5,0.69411767,59.08319564202486,1.954099543845204e-06,3.810056836392691e-08
5,0.69803917,55.55692041579278,1.812924142959144e-06,3.496577520722165e-08
5,0.7019608,58.42993573475744,1.670997213539204e-06,3.413050164049587e-08
5,0.70588231,56.89376817958182,1.530532561166647e-06,3.088756054410602e-08
5,0.70980394,54.81673012366827,1.393183474539056e-06,2.861959263470643e-08
5,0.71372545,59.32359801656712,1.258173948014865e-06,2.606985856980328e-08
5,0.71764708,57.54789523615548,1.127327225579277e-06,2.407437630390873e-08
5,0.72156858,57.66380125449393,9.99499172652676e-07,2.142181767636475e-08
5,0.72549021,57.35637496440888,8.770398492147541e-07,1.871188628354243e-08
5,0.72941172,56.07865302365203,7.598349875272678e-07,1.6747031566596e-08
5,0.73333335,54.33410580327578,6.489709327638487e-07,1.469278398407486e-08
5,0.73725486,57.04850220414785,5.456748363734615e-07,1.211392726937861e-08
5,0.74117649,54.30516585411741,4.494415063206065e-07,1.057049551214815e-08
5,0.74509799,57.38974008471921,3.624953217007945e-07,8.538186970906392e-09
5,0.74901962,53.74644963855398,2.846087254114919e-07,6.997421411010604e-09
5,0.75294113,58.91062175900942,2.166064533083604e-07,5.476344433010098e-09
5,0.75686276,58.88605609985481,1.591009883309994e-07,4.178611877109867e-09
5,0.76078427,63,1.11447453606425e-07,3.005008046644494e-09
5,0.7647059,63,7.40703764359375e-08,2.080676242731604e-09
5,0.76862741,59,4.60043255717375e-08,1.369517815129518e-09
5,0.77254903,62,2.612388051859e-08,8.553675504391046e-10
5,0.77647054,58,1.2946276672185e-08,5.00510727210848e-10
5,0.78039217,61,4.794374037310251e-09,3.011990226670571e-10
5,0.78431368,69.00000008568348,8.168454727717745e-09,1.310560734074687e-08
5,0.78823531,72.00000003830839,-7.012524304058066e-09,8.442532940199997e-09
5,0.79215682,74.99999983068648,-8.504433990033778e-09,1.086012562426168e-08
5,0.79607844,70.0000000479138,-7.277910027242845e-09,1.007444823228554e-08
5,0.79999995,70.99999999012279,-5.393594169924198e-09,6.44681739810336e-09
5,0.80392158,67.00000003063731,-7.95971838749913e-09,1.301833839298764e-08
5,0.80784309,62.99999974844885,-5.192918243062951e-09,8.935160188109444e-09
5,0.81176472,70.99999997948409,-7.583837042970338e-09,1.043159100047174e-08
5,0.81568629,63.00000024107723,-5.45453571592417e-09,9.379885076458493e-09
5,0.81960785,59.00000005873382,-6.685269677434476e-09,1.412527409918742e-08
5,0.82352942,71.99999997533024,-6.637671244496082e-09,8.274247412478749e-09
5,0.82745099,64.00000007278368,-5.973087288812166e-09,9.969899176773366e-09
5,0.83137256,78.99999989802392,-8.189081324149881e-09,9.067488891428198e-09
5,0.83529413,64.99999990073232,-6.518806917392089e-09,1.060220078089033e-08
5,0.8392157,71.0000000230614,-8.003556407422562e-09,1.154427766529894e-08
5,0.84313726,67.00000005505339,-6.453789618547149e-09,9.73782010698398e-09
5,0.84705883,63.99999995045442,-5.193879466632007e-09,8.561790426358203e-09
5,0.8509804,68.00000002335668,-8.266216724471299e-09,1.327349353226834e-08
5,0.85490197,62.9999999515097,-6.094178202444422e-09,1.063933982000168e-08
5,0.85882354,63.00000001193179,-5.332367937109605e-09,9.246259363464938e-09
5,0.86274511,81.00000006327004,-7.831885782265483e-09,7.880663958376057e-09
5,0.86666667,59.99999996044263,-5.406667823448074e-09,1.070460169373769e-08
5,0.87058824,74.00000004902854,-6.790773645393047e-09,7.881935997125882e-09
5,0.87450981,64.99999999414736,-6.239730604683963e-09,1.006596419150886e-08
5,0.87843138,71.9999999811356,-7.176173888793327e-09,9.314066602616292e-09
5,0.88235295,64.00000017342251,-6.253896357806439e-09,1.057924503767544e-08
5,0.88627452,64,-1.745220117778515e-10,2.630957989428681e-10
5,0.89019608,75.99999996160395,-7.87908754365336e-09,9.369010919558219e-09
5,0.89411765,73.00000008729742,-6.112443682053372e-09,7.066620969776475e-09
5,0.89803922,60.99999979273297,-5.68164416857311e-09,1.083896551664258e-08
5,0.90196079,64.00000001466246,-5.45330347465997e-09,9.027597378011942e-09
5,0.90588236,67.99999997415414,-5.866492392610825e-09,8.23017047672472e-09
5,0.90980393,68.0000000593981,-6.854602878171358e-09,1.006940600173069e-08
5,0.9137255,72.00000006423248,-6.680784085089488e-09,8.329599999460657e-09
5,0.91764706,75.99999995087407,-7.932241058027799e-09,9.577249399656719e-09
5,0.92156863,68.99999979052286,-6.972618128957059e-09,1.001624835459959e-08
5,0.9254902,65.99999996634017,-6.124999592939129e-09,9.449783881646896e-09
5,0.92941177,72.00000009516592,-7.36401062053917e-09,9.645904629491391e-09
5,0.93333334,63.00000013983512,-6.252998791561327e-09,1.102202442531712e-08
5,0.93725491,69.00000008728459,-8.063780799977363e-09,1.250412513392089e-08
5,0.94117647,55.99999798607629,-7.761367177816371e-09,9.366968802820589e-09
5,0.94509804,61.99999977656952,-5.793502660771052e-09,1.051072674105426e-08
5,0.94901961,79.00000007524488,-7.654840071493321e-09,8.037873554879461e-09
5,0.95294118,65.0000000923004,-5.994108458602963e-09,9.621343375075792e-09
5,0.95686275,72.00000017208131,-7.969474030955056e-09,1.104847451739714e-08
5,0.96078432,67.00000003759519,-5.911803816740187e-09,8.699771120339709e-09
5,0.96470588,75.00000022319078,-7.788095518799609e-09,9.512416988426823e-09
5,0.96862745,71.00000022118984,-6.148735794848782e-09,7.697521819016304e-09
5,0.97254902,59.00000023473369,-4.344287883372985e-09,9.264890302545104e-09
5,0.97647059,63.99999996401322,-6.857111843974888e-09,1.186388009597424e-08
5,0.98039216,67.99999991258755,-5.974756727132232e-09,8.455840426040801e-09
5,0.98431373,71.00000011186806,-7.941903007482719e-09,1.129477883254927e-08
5,0.98823529,66.99999992542402,-6.278929474286193e-09,9.348954208749319e-09
5,0.99215686,62.99999982419518,-5.387435674438791e-09,9.345434141981623e-09
5,0.99607843,62.99999999458221,-6.805748263599072e-09,1.225358541407592e-08
5,1,62,-1.58389048766304e-10,2.547527789773444e-10
6,0,62,-9.26959783445985e-10,1.532663040564107e-09
6,0.0039215689,70.99999990729233,-7.062153573651546e-09,9.358840278154529e-09
6,0.0078431377,58.00000016978895,-5.670260072781714e-09,1.233417875241572e-08
6,0.011764707,61.99999995824425,-6.179485387746006e-09,1.131766590665165e-08
6,0.015686275,74.00000008186028,-7.981421239609207e-09,1.030528484163304e-08
6,0.019607844,62,-1.93058199410941e-10,2.555592511974501e-10
6,0.023529414,64.99999989303942,-6.224250638975451e-09,1.001117970187793e-08
6,0.027450982,54.00000005287947,-5.331332328870497e-09,1.395018810221785e-08
6,0.031372551,64.00000006025691,-5.604574716590067e-09,9.317969135641558e-09
6,0.035294119,67.99999996154615,-5.778610530648008e-09,8.099878496540673e-09
6,0.039215688,68.0000002109883,-6.036415505391605e-09,8.489036473737316e-09
6,0.043137256,62.00000017414283,-6.640701974007159e-09,1.22443699729741e-08
6,0.047058828,63.99999999559031,-5.133550587337139e-09,8.454947820170768e-09
6,0.050980397,70.99999987782171,-7.162153096255121e-09,9.62734171895718e-09
6,0.054901965,71.00000004538845,-7.472700361242074e-09,1.026650581795694e-08
6,0.058823533,62.99999995874024,-5.523748552886623e-09,9.515621583806896e-09
6,0.062745102,68.99999992474898,-7.298765553625352e-09,1.05743918035928e-08
6,0.06666667,66.99999990210027,-6.275658858580862e-09,9.358548018607384e-09
6,0.070588239,66.99999995165415,-6.889756297353853e-09,1.059796509244321e-08
6,0.074509807,66.00000004059402,-6.794951410954008e-09,1.080240514973434e-08
6,0.078431375,68.99999998294143,-5.501363498439015e-09,7.273489303121137e-09
6,0.082352944,65.99999997648334,-6.856477878939128e-09,1.090324097942448e-08
6,0.086274512,64.99999968944576,-4.849465648366974e-09,7.636155544141065e-09
6,0.090196081,56.00000004189953,-4.373830908656914e-09,1.083669872121007e-08
6,0.094117656,76.00000010072125,-6.824124058776564e-09,7.374116182689985e-09
6,0.098039225,74.99999983517382,-6.105107434461663e-09,6.475770505080269e-09
6,0.10196079,59.24678435357336,2.41229159089726e-07,1.58280658853198e-08
6,0.10588236,55.11695688728035,2.450289437869911e-07,1.487408993750418e-08
6,0.10980393,53.6900544156669,2.396494168026038e-07,1.262477345516173e-08
6,0.1137255,55.0533832603718,2.30776038849582e-07,1.216659589447565e-08
6,0.11764707,56.74187431943695,2.207598957714552e-07,1.187025330294615e-08
6,0.12156864,54.87633026555848,2.105867832125459e-07,1.179224816297297e-08
6,0.1254902,55.7001163980291,2.002320213801226e-07,1.144226824420001e-08
6,0.12941177,55.83957802382124,1.906534194938617e-07,1.020744956461312e-08
6,0.13333334,57.85299676892664,1.81039194913254e-07,1.012469948893406e-08
6,0.13725491,55.48132918394126,1.730456685040334e-07,8.782662247999438e-09
6,0.14117648,57,1.67484497918675e-07,7.495685032345889e-09
6,0.14509805,56.15906272338308,1.629348822493825e-07,8.30665630856848e-09
6,0.14901961,54.82000153401295,1.599673039807085e-07,8.430326134338836e-09
6,0.15294118,57.96450399052796,1.582982626747899e-07,8.146937622687907e-09
6,0.15686275,57.33425599603889,1.574996337160749e-07,8.849731264120474e-09
6,0.16078432,54.4636542625742,1.584295560971674e-07,8.262711054160097e-09
6,0.16470589,55.44505599897688,1.616290556966429e-07,9.102086996366678e-09
6,0.16862746,57.93353758543198,1.65298624812744e-07,8.476971995666736e-09
6,0.17254902,55.09280464242894,1.70552319117983e-07,9.369302536130192e-09
6,0.17647059,58.2895317038028,1.768102141864926e-07,9.047318953051021e-09
6,0.18039216,58.53472093324199,1.849391363737965e-07,9.629217097158747e-09
6,0.18431373,55.12187998911971,1.936448480065999e-07,9.483965785037461e-09
6,0.18823531,56.52778766979407,2.04334661155221e-07,9.308969786670275e-09
6,0.19215688,57.90773932246089,2.158987535580393e-07,1.006041586073516e-08
6,0.19607845,59.11167535191053,2.29605368567354e-07,1.100545776185166e-08
6,0.20000002,56.52844639822204,2.450921584926079e-07,1.082554079825515e-08
6,0.20392159,55.46787666741614,2.624678677981236e-07,1.128691875107034e-08
6,0.20784315,54.46939917379378,2.816195646044683e-07,1.164472982650733e-08
6,0.21176472,57.09582298134657,3.037179763189486e-07,1.300983144423195e-08
6,0.21568629,53.09913577328644,3.281306017657037e-07,1.39257766291301e-08
6,0.21960786,58.10959113922995,3.539292627996381e-07,1.345573927340792e-08
6,0.22352943,53.07973920990108,3.820452610415992e-07,1.380914880088264e-08
6,0.227451,56.60258663033272,4.123925601159707e-07,1.44906197562388e-08
6,0.23137257,55.13421359875258,4.455391398026589e-07,1.440098104562861e-08
6,0.23529413,57.81280311336206,4.815193034799419e-07,1.540012527708759e-08
6,0.2392157,58.41958510703723,5.207533513737416e-07,1.528552696508357e-08
6,0.24313727,54.37804916620036,5.602397484585465e-07,1.818893310743295e-08
6,0.24705884,53.25515472819851,6.016251273986701e-07,1.823100950213797e-08
6,0.25098041,58.93465839306112,6.461983237603928e-07,2.071790614160653e-08
6,0.25490198,58.56494201225279,6.92797136026502e-07,1.856990868966325e-08
6,0.25882354,56.5836270538019,7.444031262363498e-07,2.063794360176586e-08
6,0.26274511,58.54963922970095,7.946691082370922e-07,2.23335360799808e-08
6,0.26666668,52.87083851323081,8.495386976984561e-07,2.315728486064425e-08
6,0.27058825,54.29092986227631,9.071850574428058e-07,2.323435264927192e-08
6,0.27450982,56.56184885045332,9.691671588423631e-07,2.670416395561886e-08
6,0.27843139,56.78903315063711,1.031558024352795e-06,2.582830386304594e-08
6,0.28235295,58.8635468093564,1.097855891885242e-06,3.003492993771269e-08
6,0.28627452,57.36348929637128,1.170106956726999e-06,2.864190362755657e-08
6,0.29019609,54.29292857156703,1.247274474511596e-06,3.125398815469613e-08
6,0.29411766,60.09076183414042,1.323260570126696e-06,3.233017454883671e-08
6,0.29803923,57.64671283279387,1.410119317981757e-06,3.246294038001898e-08
6,0.3019608,55.41276561926334,1.494440652966522e-06,3.376886277324846e-08
6,0.30588236,55.14691576827812,1.586811171436449e-06,3.522662019108353e-08
6,0.30980393,57.3733251793984,1.676630661849565e-06,3.94819896342553e-08
6,0.3137255,56.91825420835325,1.771625488142439e-06,4.193315891048235e-08
6,0.31764707,58.14121504746445,1.874024876713108e-06,4.108667510735067e-08
6,0.32156864,55.58176822036101,1.978170639863694e-06,4.522012560531876e-08
6,0.32549021,55.97297715614745,2.084533694749259e-06,4.738831033748851e-08
6,0.32941177,56.29180806303069,2.189796731449275e-06,4.976485528436659e-08
6,0.33333334,57.60509266070901,2.306156786045956e-06,5.002121636781443e-08
6,0.33725491,56.1474726428488,2.42350828909955e-06,5.391987284943358e-08
6,0.34117648,60.23310899345876,2.542040515673948e-06,5.63755654413158e-08
6,0.34509805,56.29319743354842,2.658094234037433e-06,5.833010855544358e-08
6,0.34901962,57.65904987937471,2.779295864880292e-06,6.082139848320731e-08
6,0.35294119,54.96362764812968,2.900224368615674e-06,6.413667345237594e-08
6,0.35686275,54.4792836037389,3.020969482450239e-06,6.830741931481245e-08
6,0.36078432,54.8374531016082,3.148882245055957e-06,6.968303928310504e-08
6,0.36470589,55.84458438258714,3.27063841249133e-06,7.801550048673514e-08
6,0.36862746,54.84302208352703,3.392666489757565e-06,6.883796772281233e-08
6,0.37254903,53.33150562436547,3.514702059912142e-06,7.257621790658473e-08
6,0.37647063,61.30864983152918,3.635510850044908e-06,7.939341020407184e-08
6,0.38039219,57.88314377467495,3.754769240175472e-06,8.32519160285564e-08
6,0.38431376,55.45013174013167,3.875565618253191e-06,9.432022580579534e-08
6,0.38823533,56.95583806930537,4.00185271236779e-06,8.91719499500829e-08
6,0.3921569,55.18198498631185,4.114862852883115e-06,8.839035652014088e-08
6,0.39607847,58.59180899918078,4.232853731892298e-06,9.405927913250969e-08
6,0.40000004,59.10597606078753,4.346783646128434e-06,8.985397132095188e-08
6,0.4039216,57.2350977450736,4.446808602550217e-06,8.837525415615941e-08
6,0.40784317,59.83033576319709,4.560035025647931e-06,9.717824528085306e-08
6,0.41176474,55.01023381999885,4.65850348223166e-06,9.660667186107539e-08
6,0.41568631,58.8894347243607,4.766326417527584e-06,9.971232715264715e-08
6,0.41960788,61.73642689961954,4.862677531534169e-06,1.056377813482441e-07
6,0.42352945,57.56049989798946,4.956156858954942e-06,9.717159401919469e-08
6,0.42745101,57.82385182978688,5.036696723669415e-06,1.030303749101798e-07
6,0.43137258,57.4777295715996,5.12982156036168e-06,1.004767502495317e-07
6,0.43529415,55.84752304579586,5.209660310323202e-06,1.031439093078914e-07
6,0.43921572,55.32810965636835,5.284332235376381e-06,1.057455777496793e-07
6,0.44313729,57.94600600270527,5.36304241477874e-06,1.000978916908441e-07
6,0.44705886,57.10545618152767,5.436124955763052e-06,9.797689141564851e-08
6,0.45098042,53.59391227743831,5.493268274616737e-06,9.594157468193307e-08
6,0.45490199,57.18636631649692,5.552457906173447e-06,1.011841458322764e-07
6,0.45882356,57.11894061058528,5.616289135740957e-06,8.978620594433683e-08
6,0.46274513,54.8881076361487,5.660323137361504e-06,9.716809213024453e-08
6,0.4666667,54.0980134471624,5.709656608459467e-06,9.058868740309855e-08
6,0.47058827,53.5132848600199,5.751618259165871e-06,8.903073681411302e-08
6,0.47450984,57.41879622098691,5.805673141527173e-06,9.447895459298888e-08
6,0.4784314,54.35606355872755,5.842510083173408e-06,8.954014553105636e-08
6,0.48235297,53.44426248246567,5.880944533315874e-06,8.651900273622696e-08
6,0.48627454,60.37540399973305,5.912034775523017e-06,8.402619539028547e-08
6,0.49019611,58.8791589730365,5.947931482826244e-06,8.211242019512548e-08
6,0.49411768,53.42612371354354,5.968348608438491e-06,7.605585494658141e-08
6,0.49803925,52.79644719912309,5.994675661431637e-06,7.402742882198402e-08
6,0.50196075,57.61001624214992,6.01490667308913e-06,7.629498991326086e-08
6,0.50588232,54.46700207649731,6.036078651203414e-06,6.950820745342595e-08
6,0.50980389,56.44295510689881,6.055781595602937e-06,6.743782534572932e-08
6,0.51372546,55.99255990453022,6.083183977754571e-06,7.594026884102016e-08
6,0.51764703,60.72777966092318,6.115415112174065e-06,9.372006345618248e-08
6,0.5215686,66.99253293660792,6.140075390348605e-06,1.037066482513924e-07
6,0.52549016,61.16441154676313,6.106800314188322e-06,7.594729498233667e-08
6,0.52941173,72.7027813634831,6.148016099357899e-06,9.756994840103282e-08
6,0.5333333,58.03247457840889,6.102718427153587e-06,7.808384415380714e-08
6,0.53725487,57.03739725481836,6.092579834179786e-06,7.602445773760623e-08
6,0.54117644,58.24159363286106,6.090813980461488e-06,7.654616910338938e-08
6,0.54509801,53.23794272756675,6.053692818538579e-06,7.047033982310685e-08
6,0.54901958,59.05129858466273,6.032815496763278e-06,7.73952501887804e-08
6,0.55294114,55.17036828866528,6.005637849240222e-06,7.724012764044425e-08
6,0.55686271,56.11864560739747,5.982527071647034e-06,7.361589151734013e-08
6,0.56078428,55.04299975292871,5.952840863166082e-06,7.365184009557461e-08
6,0.56470585,56.37980992435216,5.917252085234119e-06,8.224124945703188e-08
6,0.56862742,55.35340735206586,5.871984652282182e-06,7.343966059266276e-08
6,0.57254899,53.94613252796337,5.828606062521743e-06,8.215124229890281e-08
6,0.57647055,55.9887907445919,5.776868780846295e-06,8.148919471108805e-08
6,0.58039212,56.45703804761994,5.724044333630593e-06,7.841540845555045e-08
6,0.58431369,54.80840311618805,5.6637962294367e-06,8.104980289867633e-08
6,0.58823526,59.05103490422607,5.5961367555571e-06,8.487855731569475e-08
6,0.59215683,53.71489658173959,5.532285195936645e-06,8.979805099709445e-08
6,0.5960784,55.73286608986934,5.461432455968315e-06,8.544497331670103e-08
6,0.59999996,55.71889968971855,5.383101922684248e-06,8.051500736493997e-08
6,0.60392153,57.20086430719854,5.302877496479101e-06,8.296143032012327e-08
6,0.6078431,56.44158031463659,5.214564268867238e-06,8.121972313393176e-08
6,0.61176467,52.28144510232397,5.130443164941054e-06,8.446645301692659e-08
6,0.61568624,55.02998807364817,5.037201218577686e-06,8.152942601330125e-08
6,0.61960781,53.52661819363511,4.94302311879591e-06,8.286903272748907e-08
6,0.62352937,55.1145247691296,4.844067850763387e-06,8.300529461052507e-08
6,0.62745094,54.75884773909129,4.744163139927723e-06,8.762232619617154e-08
6,0.63137257,58.73561262362897,4.641912394809105e-06,8.173434982231568e-08
6,0.63529408,53.4969894481627,4.536824862040688e-06,8.889377248412295e-08
6,0.63921571,58.5417506548176,4.422132321010447e-06,8.552341909291267e-08
6,0.64313722,52.30506859974756,4.308183134834493e-06,8.290231879898785e-08
6,0.64705884,54.61763166857207,4.189230140685384e-06,8.231283229526985e-08
6,0.65098035,57.32200764491472,4.070270206287096e-06,8.789361526211281e-08
