level_index,differential_level,group_index,sample_count,mean,std_dev,minimum,q01,q05,q25,median,q75,q95,q99,maximum
118,0.46274513,16,400,8.48668630908378e-07,2.277398332548543e-08,7.836894e-07,7.931140089567634e-07,8.11636823527806e-07,8.349035738319799e-07,8.475736308355408e-07,8.638314596964847e-07,8.856926683620258e-07,8.989126797587232e-07,9.254011e-07
119,0.4666667,1,400,5.881240131202503e-06,1.1011022949177245e-07,5.5346486e-06,5.6451942737112405e-06,5.699175903828291e-06,5.810294965158391e-06,5.882865025341744e-06,5.953957270321553e-06,6.057945915927121e-06,6.149544728941691e-06,6.219801e-06
119,0.4666667,2,400,6.01881580337249e-06,1.1401004770195492e-07,5.698418e-06,5.755509860136953e-06,5.823265701110358e-06,5.942157486060751e-06,6.020983164489735e-06,6.097678124206141e-06,6.201017299645173e-06,6.267399512580596e-06,6.3394587e-06
119,0.4666667,3,400,6.088856675887655e-06,1.096993565548999e-07,5.771745e-06,5.8406141943123655e-06,5.907292097617755e-06,6.017864052410005e-06,6.085968834668165e-06,6.161898113532516e-06,6.269305958994664e-06,6.355143318614864e-06,6.437613e-06
119,0.4666667,4,400,5.985494351534726e-06,1.2616817162393774e-07,5.617091e-06,5.677580156771001e-06,5.7704466371433226e-06,5.912942128816212e-06,5.9831386352016125e-06,6.069020173526951e-06,6.184128642416908e-06,6.276739118220575e-06,6.348755e-06
119,0.4666667,5,400,5.867725441248695e-06,1.34435437775041e-07,5.4432408e-06,5.5169692723211485e-06,5.646694262395613e-06,5.771968517365167e-06,5.871246003152919e-06,5.956919494565227e-06,6.087382666919438e-06,6.1771629316353935e-06,6.24408e-06
119,0.4666667,6,400,5.715875603300446e-06,1.3248445400800998e-07,5.3367276e-06,5.417907800620014e-06,5.5066730965336316e-06,5.621069931294187e-06,5.713657856176724e-06,5.808329660794698e-06,5.942053303442663e-06,6.002769177939626e-06,6.0584007e-06
119,0.4666667,7,400,5.56646606241884e-06,1.3578881876148532e-07,5.169055e-06,5.252057926554698e-06,5.330741464604216e-06,5.474479053191317e-06,5.573428552452242e-06,5.656722464664199e-06,5.781821346317883e-06,5.880464414076414e-06,5.9422855e-06
119,0.4666667,8,400,5.2521377062930694e-06,1.2657188551199617e-07,4.9326623e-06,4.97449670547212e-06,5.056202371633844e-06,5.1646328529386665e-06,5.237010327618918e-06,5.3339526857598685e-06,5.47141046354227e-06,5.569884392571112e-06,5.697218e-06
119,0.4666667,9,400,4.800497068799814e-06,1.1210368952862935e-07,4.4874423e-06,4.550735206976242e-06,4.6180862227629405e-06,4.7250213128791074e-06,4.797783049070858e-06,4.869471808888193e-06,4.999327302357415e-06,5.07423173985444e-06,5.1655793e-06
119,0.4666667,10,400,4.247534726573576e-06,1.0489686378964094e-07,3.9554825e-06,4.0187162539950805e-06,4.066869746566226e-06,4.177371465630131e-06,4.2476181079109665e-06,4.324457563598116e-06,4.41940103428351e-06,4.465285087462689e-06,4.512985e-06
119,0.4666667,11,400,3.7259777224107892e-06,8.733224704142592e-08,3.4808731e-06,3.530279982442153e-06,3.5813264730677475e-06,3.666307009098091e-06,3.7293453942766064e-06,3.7806829595865565e-06,3.864265454467386e-06,3.9391096379404186e-06,4.030291e-06
119,0.4666667,12,400,3.0538881458141988e-06,8.207515522343513e-08,2.8383433e-06,2.8667672472693083e-06,2.9178393901929666e-06,2.9983829676893947e-06,3.0570604394597467e-06,3.108408634489024e-06,3.19061530262843e-06,3.254374335028842e-06,3.3098943e-06
119,0.4666667,13,400,2.3992191603383616e-06,6.319776219268994e-08,2.2170698e-06,2.2520863581121377e-06,2.303477799614484e-06,2.353548552491702e-06,2.396402123849839e-06,2.442055404117127e-06,2.5066047669497492e-06,2.5542319667692937e-06,2.620412e-06
119,0.4666667,14,400,1.8927862510054184e-06,5.219645230197089e-08,1.7133532e-06,1.774967079199996e-06,1.8083149598169257e-06,1.8553242853158736e-06,1.8921491573564708e-06,1.9304968077449303e-06,1.9742644781217678e-06,2.0102128587495827e-06,2.0503917e-06
119,0.4666667,15,400,1.343033252112491e-06,5.414528030832189e-08,1.2217142e-06,1.2404037795477051e-06,1.2593518704306915e-06,1.3007908705731097e-06,1.3411710142463562e-06,1.3849369793206279e-06,1.435193502175025e-06,1.459205553828724e-06,1.4771881e-06
119,0.4666667,16,400,9.108548609049194e-07,2.4559482827323046e-08,8.4682006e-07,8.503194857212293e-07,8.713654494840739e-07,8.955415751188411e-07,9.104308844598563e-07,9.276237022959322e-07,9.530718898531632e-07,9.6558449740769e-07,9.78343e-07
120,0.47058827,1,400,5.83849921554247e-06,1.0884895833107591e-07,5.551144e-06,5.585519206761092e-06,5.650310754390375e-06,5.76671857288602e-06,5.833250042996951e-06,5.906886713091808e-06,6.018790418238495e-06,6.107522781348962e-06,6.1617566e-06
120,0.47058827,2,400,5.991027175014096e-06,1.1185789212538463e-07,5.682095e-06,5.757256903962116e-06,5.816356679133605e-06,5.913931545364903e-06,5.987893700876157e-06,6.0645988924079575e-06,6.183009736560052e-06,6.249594730434183e-06,6.2914955e-06
120,0.47058827,3,400,6.0868138291425565e-06,1.1033773748632602e-07,5.7965153e-06,5.846346170983452e-06,5.894452010579699e-06,6.015724352437246e-06,6.083028893044684e-06,6.161555802464136e-06,6.271948973335384e-06,6.329724187708052e-06,6.4172227e-06
120,0.47058827,4,400,6.004977027487257e-06,1.2493374920319403e-07,5.5678142e-06,5.726748477172805e-06,5.79749121243367e-06,5.918410124650109e-06,6.010394372424344e-06,6.093704314480419e-06,6.1964970655026265e-06,6.272206264839042e-06,6.325764e-06
120,0.47058827,5,400,5.893011942816883e-06,1.3462414880111792e-07,5.5241576e-06,5.575254790528561e-06,5.666680522153911e-06,5.804010584142816e-06,5.895705726288725e-06,5.979884349471831e-06,6.106799605731794e-06,6.204288251865364e-06,6.315362e-06
120,0.47058827,6,400,5.761273814641754e-06,1.3312477958994324e-07,5.33364e-06,5.463965730996279e-06,5.548773742702906e-06,5.666149377248075e-06,5.760226940765278e-06,5.850884235769627e-06,5.972692110844946e-06,6.079409199628571e-06,6.168558e-06
120,0.47058827,7,400,5.62433856316602e-06,1.324643214528603e-07,5.2644928e-06,5.303040566104755e-06,5.402533520282304e-06,5.5392154081346234e-06,5.6273102018167265e-06,5.714575081583462e-06,5.853459924765048e-06,5.892359858989948e-06,5.907387e-06
120,0.47058827,8,400,5.331704759328204e-06,1.2819360346951879e-07,4.924486e-06,5.048401703788841e-06,5.128115731167782e-06,5.2446139306994155e-06,5.3249045777192805e-06,5.423289621830918e-06,5.538662412618578e-06,5.6368136256423895e-06,5.7121156e-06
120,0.47058827,9,400,4.8933071195733645e-06,1.0926559676229253e-07,4.5770607e-06,4.616193841684435e-06,4.711105952992512e-06,4.82737550555612e-06,4.891223397862632e-06,4.94831328978762e-06,5.079199695501302e-06,5.164794838492525e-06,5.2940977e-06
120,0.47058827,10,400,4.350099569592203e-06,1.0281492816290544e-07,4.06616e-06,4.115585179533809e-06,4.1764420984691245e-06,4.2759385223689605e-06,4.3569054923864314e-06,4.420448476594174e-06,4.51659468581056e-06,4.548802698991494e-06,4.6451423e-06
120,0.47058827,11,400,3.845305534468935e-06,9.03022993471216e-08,3.5977464e-06,3.654901274785516e-06,3.692648317610292e-06,3.791554263443686e-06,3.841305669993744e-06,3.905500875589496e-06,3.987903323832143e-06,4.0691020467420455e-06,4.151149e-06
120,0.47058827,12,400,3.1767200647436767e-06,8.532502744566589e-08,2.9618989e-06,2.9998239460837795e-06,3.0427177080127876e-06,3.1197055250231642e-06,3.174137077621708e-06,3.233187101159274e-06,3.314882974336797e-06,3.377086686668917e-06,3.44847e-06
120,0.47058827,13,400,2.5197572017532364e-06,6.25566214911511e-08,2.324355e-06,2.383990895395982e-06,2.424599438199948e-06,2.4779786258477543e-06,2.519785084587056e-06,2.5632399456299026e-06,2.6231116862618363e-06,2.6690792219596916e-06,2.6967273e-06
120,0.47058827,14,400,2.0034636605714697e-06,5.4277254815672054e-08,1.8231295e-06,1.872206161124268e-06,1.9163910906172533e-06,1.963681256711425e-06,2.00538624994806e-06,2.0407052829796157e-06,2.0899836727039657e-06,2.1272496269375553e-06,2.1966523e-06
120,0.47058827,15,400,1.4313957544231925e-06,5.83243153305484e-08,1.2952814e-06,1.3116790432832205e-06,1.3405721574599739e-06,1.3879705136332632e-06,1.426653511771292e-06,1.4774683450013981e-06,1.5292149214474192e-06,1.5494917545311181e-06,1.560466e-06
120,0.47058827,16,400,9.762086300213468e-07,2.6835454752427312e-08,8.938063e-07,9.09671321096539e-07,9.326870895165485e-07,9.60971647145925e-07,9.748067100190383e-07,9.932424234193604e-07,1.0215759118636925e-06,1.0352128174417885e-06,1.0602979e-06
121,0.47450984,1,400,5.7905523442514096e-06,1.0799268032365624e-07,5.48798e-06,5.540397810364084e-06,5.610856010207499e-06,5.7185732202924555e-06,5.78444087295793e-06,5.862791795152589e-06,5.972612780169584e-06,6.0450317869253924e-06,6.1097007e-06
121,0.47450984,2,400,5.959785437426035e-06,1.114126161505763e-07,5.634821e-06,5.7069700278589155e-06,5.768975825048983e-06,5.886404778721044e-06,5.958435394859407e-06,6.032487249285623e-06,6.149941668809333e-06,6.20789526237786e-06,6.2642966e-06
121,0.47450984,3,400,6.080454697894311e-06,1.0955197206037635e-07,5.8043643e-06,5.835274259879953e-06,5.88864347719209e-06,6.005859404467628e-06,6.082173058530316e-06,6.156718427519081e-06,6.259015299292514e-06,6.335925709208823e-06,6.379947e-06
121,0.47450984,4,400,6.021564711318206e-06,1.233084436887791e-07,5.6395183e-06,5.726867516386846e-06,5.818960971737397e-06,5.938529284321703e-06,6.023533615007182e-06,6.10388894983771e-06,6.227891481103142e-06,6.296472638496198e-06,6.3694392e-06
121,0.47450984,5,400,5.9221008109489045e-06,1.3099412328169074e-07,5.494993e-06,5.630963414660073e-06,5.703305214410648e-06,5.837801154484623e-06,5.926388666921412e-06,6.008200443829992e-06,6.1398423440550685e-06,6.202444924383598e-06,6.290645e-06
121,0.47450984,6,400,5.806021617900115e-06,1.3344047516960036e-07,5.4272477e-06,5.49122034044558e-06,5.57985272280348e-06,5.720045123780437e-06,5.8067278132512e-06,5.898612471355591e-06,6.006892908771988e-06,6.130048300292401e-06,6.172036e-06
121,0.47450984,7,400,5.679727721599193e-06,1.315517973885615e-07,5.302605e-06,5.371158945308707e-06,5.456473809317686e-06,5.597030281023763e-06,5.68587233829021e-06,5.772202030129847e-06,5.895716253689898e-06,5.966033463664644e-06,5.9768568e-06
121,0.47450984,8,400,5.403795399843147e-06,1.282016138397707e-07,5.0425847e-06,5.110636293466087e-06,5.202147804084234e-06,5.312882876751246e-06,5.404200237535406e-06,5.486864779413736e-06,5.610258517663169e-06,5.721227616959368e-06,5.8057476e-06
121,0.47450984,9,400,4.990778222691006e-06,1.1377225155013024e-07,4.67683e-06,4.72506455025723e-06,4.80816174786014e-06,4.919879984299769e-06,4.987536840417306e-06,5.056332838648814e-06,5.1872432777599896e-06,5.251299821793509e-06,5.429672e-06
121,0.47450984,10,400,4.460830490415902e-06,1.0458734839920388e-07,4.1430085e-06,4.242235449964937e-06,4.286336798031698e-06,4.390251660879585e-06,4.461798425836605e-06,4.533042215371097e-06,4.636952439796005e-06,4.677480583268334e-06,4.728999e-06
121,0.47450984,11,400,3.961883455190218e-06,8.740251198450392e-08,3.7398734e-06,3.7708315903728364e-06,3.8111739854684855e-06,3.905158564521116e-06,3.965594260080252e-06,4.016112256977067e-06,4.101020522284671e-06,4.1516025066812285e-06,4.264527e-06
121,0.47450984,12,400,3.2971880284549115e-06,8.803863174643922e-08,3.0378487e-06,3.1081043721314927e-06,3.1566266784466278e-06,3.243318531076511e-06,3.292865471848927e-06,3.357654009050748e-06,3.4327767366448825e-06,3.520469358591072e-06,3.579748e-06
121,0.47450984,13,400,2.6438029169639777e-06,6.661733222138894e-08,2.4296885e-06,2.511849422717205e-06,2.532726205117797e-06,2.592776468191005e-06,2.6473425123185734e-06,2.6870225156017113e-06,2.75166116807668e-06,2.8007508944938307e-06,2.845705e-06
121,0.47450984,14,400,2.119991279414535e-06,5.869922794724583e-08,1.9163285e-06,1.993743576349516e-06,2.0277879457353263e-06,2.07609474500714e-06,2.1253141540000797e-06,2.1575804680651345e-06,2.211973867360939e-06,2.2551204278897784e-06,2.2818172e-06
121,0.47450984,15,400,1.5239453838944428e-06,6.080081349554024e-08,1.3901732e-06,1.4075363844767708e-06,1.4316076146769774e-06,1.474799859124687e-06,1.5227034282361274e-06,1.5701187976446818e-06,1.6229625316555028e-06,1.6520167116595985e-06,1.6596761e-06
121,0.47450984,16,400,1.044967382313189e-06,2.8094189195509145e-08,9.720801e-07,9.842563167694606e-07,9.992669106395623e-07,1.0268958874348755e-06,1.0442355460327235e-06,1.062182491295971e-06,1.0941202276626428e-06,1.1047123007301707e-06,1.1163706e-06
122,0.4784314,1,400,5.7377184919005235e-06,1.070992429924891e-07,5.400358e-06,5.473414403240895e-06,5.567800167227688e-06,5.666241690960305e-06,5.739173275287612e-06,5.811805181110685e-06,5.909633409828529e-06,5.979432930871553e-06,6.019351e-06
122,0.4784314,2,400,5.9257769873966026e-06,1.1257182979872544e-07,5.6042977e-06,5.694443702850549e-06,5.735944046136865e-06,5.852018489349575e-06,5.924791821598774e-06,6.005929094499152e-06,6.109032142376236e-06,6.163045877656259e-06,6.2136155e-06
122,0.4784314,3,400,6.06942704962421e-06,1.1035583071286764e-07,5.807116e-06,5.82887698783452e-06,5.887867951059889e-06,5.992229262119508e-06,6.067179356250563e-06,6.147554927338206e-06,6.251854574657045e-06,6.318710638879566e-06,6.3514685e-06
122,0.4784314,4,400,6.033092804500484e-06,1.215568252923232e-07,5.6294357e-06,5.733180669267312e-06,5.814938072035148e-06,5.9581303730738e-06,6.03848366154125e-06,6.110656272539927e-06,6.221522107807686e-06,6.3049449090613054e-06,6.367184e-06
122,0.4784314,5,400,5.946775557958972e-06,1.3155714349699032e-07,5.579653e-06,5.633732353089727e-06,5.73634019929159e-06,5.856373149981664e-06,5.95604365116742e-06,6.036221520844265e-06,6.158399560263206e-06,6.2261841594590804e-06,6.2979616e-06
122,0.4784314,6,400,5.8418916387381616e-06,1.3259184815281145e-07,5.429221e-06,5.545208482544695e-06,5.616519479190174e-06,5.7600651643952006e-06,5.847142119819182e-06,5.929936151005677e-06,6.05442783125909e-06,6.133424931249465e-06,6.300941e-06
122,0.4784314,7,400,5.741225760402813e-06,1.3494528473083633e-07,5.343152e-06,5.4282590690490905e-06,5.506209708983078e-06,5.6442016784785665e-06,5.749463753090822e-06,5.833908630847873e-06,5.959084865025943e-06,6.031255397829227e-06,6.074458e-06
122,0.4784314,8,400,5.475451196161885e-06,1.249220364770167e-07,5.1636653e-06,5.1949311591670265e-06,5.282530628392123e-06,5.388818863139022e-06,5.476214710142813e-06,5.558592420129571e-06,5.676795058207062e-06,5.812604640595964e-06,5.8603514e-06
122,0.4784314,9,400,5.083141833210902e-06,1.1656278408696692e-07,4.754903e-06,4.804855880138348e-06,4.908387245450285e-06,5.009927804167091e-06,5.077202104075695e-06,5.1470757398419664e-06,5.267525216368085e-06,5.385499821386474e-06,5.5457194e-06
122,0.4784314,10,400,4.565307962138831e-06,1.0222954673545842e-07,4.2815577e-06,4.311253501327883e-06,4.392694268062769e-06,4.49434912752622e-06,4.56783595836896e-06,4.633918251784053e-06,4.72830049602635e-06,4.7832405698500224e-06,4.8567426e-06
122,0.4784314,11,400,4.07480798457982e-06,9.330653095607992e-08,3.820069e-06,3.856093749163847e-06,3.915463616976922e-06,4.014092610304942e-06,4.079834070580546e-06,4.137474434173782e-06,4.2346303871454435e-06,4.282875829630938e-06,4.3343653e-06
122,0.4784314,12,400,3.4209280477170976e-06,8.949159488972247e-08,3.1683628e-06,3.2216622503256076e-06,3.2719243790779728e-06,3.3646872452663956e-06,3.4149272778449813e-06,3.4747678228086443e-06,3.569462376162846e-06,3.681763241729641e-06,3.7438772e-06
122,0.4784314,13,400,2.7704295740704766e-06,7.16940041305365e-08,2.5642946e-06,2.612007006064232e-06,2.647682504175464e-06,2.723604609400354e-06,2.7750922981795156e-06,2.8191592491566553e-06,2.877001736578677e-06,2.940835047411383e-06,2.9720345e-06
122,0.4784314,14,400,2.238068441897667e-06,5.962757798201048e-08,2.0234918e-06,2.0967918362657655e-06,2.1435730673147193e-06,2.195406921146059e-06,2.237811600025452e-06,2.2790262619309942e-06,2.332020414996805e-06,2.3841753591113955e-06,2.4450637e-06
122,0.4784314,15,400,1.6209000150979591e-06,6.619036117142118e-08,1.459833e-06,1.4893310481056687e-06,1.5187975918706798e-06,1.5729602012015675e-06,1.6142175809363835e-06,1.6713656236788665e-06,1.735017150394924e-06,1.755672871013303e-06,1.7972787e-06
122,0.4784314,16,400,1.1180120424114649e-06,3.027411214742945e-08,1.0406761e-06,1.0517459577386034e-06,1.0671404709228227e-06,1.0995946126968192e-06,1.1171976552759588e-06,1.135937594654024e-06,1.1721297539679653e-06,1.1869059187574748e-06,1.1960465e-06
123,0.48235297,1,400,5.685315923074086e-06,1.0904532710015714e-07,5.3737076e-06,5.435427724478359e-06,5.4987896419334e-06,5.619162720904569e-06,5.677796934833168e-06,5.764002594332851e-06,5.872700580766832e-06,5.9214223711023806e-06,5.9795448e-06
123,0.48235297,2,400,5.887243490860783e-06,1.1369627706303615e-07,5.538169e-06,5.604298435173405e-06,5.692223521691631e-06,5.81866390803043e-06,5.8863158756139455e-06,5.96589052292984e-06,6.068467541808786e-06,6.146730543150625e-06,6.232812e-06
123,0.48235297,3,400,6.054712356444725e-06,1.1237491465402789e-07,5.786163e-06,5.804045049444539e-06,5.865019716111419e-06,5.977123919365113e-06,6.053913011783152e-06,6.133319971013407e-06,6.242941549317038e-06,6.307577882580517e-06,6.3948683e-06
123,0.48235297,4,400,6.049128400036352e-06,1.1996104167817398e-07,5.6555673e-06,5.755470538133523e-06,5.841558231622912e-06,5.975104727440339e-06,6.049014928066754e-06,6.126357902758173e-06,6.2477142591887965e-06,6.32492039585486e-06,6.3712423e-06
